Year,Month,Day,Period,1
2012,1,26,16,0.936479535
2012,1,26,17,0.935868156
2012,1,26,18,0.961240378
2012,1,26,19,1.036134285
2012,1,26,20,1.039496869
2012,1,26,21,1.004189741
2012,1,26,22,0.931282815
2012,1,26,23,0.841104436
2012,1,26,24,0.755358554
2012,1,27,1,0.701251527
2012,1,27,2,0.669154138
2012,1,27,3,0.654786735
2012,1,27,4,0.663957418
2012,1,27,5,0.701710061
2012,1,27,6,0.811605407
2012,1,27,7,0.94152341
2012,1,27,8,0.975454936
2012,1,27,9,0.969493992
2012,1,27,10,0.980651656
2012,1,27,11,0.993337767
2012,1,27,12,0.998687332
2012,1,27,13,0.9678127
2012,1,27,14,0.946567286
2012,1,27,15,0.936021001
2012,1,27,16,0.928378765
2012,1,27,17,0.925627561
2012,1,27,18,0.94412177
2012,1,27,19,1.013207579
2012,1,27,20,1.006482412
2012,1,27,21,0.967354166
2012,1,27,22,0.925169026
2012,1,27,23,0.860668559
2012,1,27,24,0.785010428
2012,1,28,1,0.689788174
2012,1,28,2,0.662123281
2012,1,28,3,0.641336401
2012,1,28,4,0.637973817
2012,1,28,5,0.645768898
2012,1,28,6,0.679853268
2012,1,28,7,0.730903401
2012,1,28,8,0.795251023
2012,1,28,9,0.839575989
2012,1,28,10,0.878245701
2012,1,28,11,0.878398545
2012,1,28,12,0.872284757
2012,1,28,13,0.834532114
2012,1,28,14,0.800600588
2012,1,28,15,0.774769832
2012,1,28,16,0.759332517
2012,1,28,17,0.752607349
2012,1,28,18,0.774769832
2012,1,28,19,0.856694597
2012,1,28,20,0.860515714
2012,1,28,21,0.841410126
2012,1,28,22,0.807172911
2012,1,28,23,0.756581312
2012,1,28,24,0.692386534
2012,1,29,1,0.632012874
2012,1,29,2,0.606182118
2012,1,29,3,0.58677084
2012,1,29,4,0.581115585
2012,1,29,5,0.583102567
2012,1,29,6,0.607404875
2012,1,29,7,0.63934942
2012,1,29,8,0.66273466
2012,1,29,9,0.693609292
2012,1,29,10,0.744659425
2012,1,29,11,0.767586131
2012,1,29,12,0.783329136
2012,1,29,13,0.765446305
